2017-11-11 18:27:03.315 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.23
2017-11-11 18:27:03.455 [localhost-startStop-1] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/fish] - Initializing Spring embedded WebApplicationContext
2017-11-11 18:27:03.455 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2627 ms
2017-11-11 18:27:03.785 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'CORSFilter' to: [/*]
2017-11-11 18:27:03.786 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2017-11-11 18:27:03.787 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2017-11-11 18:27:03.790 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2017-11-11 18:27:03.790 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2017-11-11 18:27:03.791 [localhost-startStop-1] INFO  o.s.b.w.s.DelegatingFilterProxyRegistrationBean - Mapping filter: 'springSecurityFilterChain' to: [/*]
2017-11-11 18:27:03.794 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2017-11-11 18:27:05.323 [restartedMain] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3da3519e, org.springframework.security.web.context.SecurityContextPersistenceFilter@7478c1a3, org.springframework.security.web.header.HeaderWriterFilter@3c3a6443, org.springframework.security.web.authentication.logout.LogoutFilter@6d0697e4, com.y.fish.base.api.jwt.JwtAuthenticationTokenFilter@6b897845, com.y.fish.base.api.jwt.JWTAuthenticationFilter@4c00f4d4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4ebcdb47, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@f7d2f16, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@78facde8, org.springframework.security.web.session.SessionManagementFilter@625727f3, org.springframework.security.web.access.ExceptionTranslationFilter@1b1aad86, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7e7ac4a9]
2017-11-11 18:27:05.656 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@49eab97b: startup date [Sat Nov 11 18:27:00 CST 2017]; root of context hierarchy
2017-11-11 18:27:05.756 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/current/user],methods=[GET]}" onto public java.util.Map com.y.fish.base.api.controller.CurrentController.user()
2017-11-11 18:27:05.762 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/files/{fileName:.+}],methods=[GET]}" onto public org.springframework.http.ResponseEntity<org.springframework.core.io.Resource> com.y.fish.base.api.controller.FileUploadController.show(java.lang.String)
2017-11-11 18:27:05.763 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/files/{size}/{fileName:.+}],methods=[GET]}" onto public org.springframework.http.ResponseEntity<org.springframework.core.io.Resource> com.y.fish.base.api.controller.FileUploadController.cut(java.lang.String,java.lang.String) throws java.io.IOException
2017-11-11 18:27:05.763 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/files/upload],methods=[POST]}" onto public java.lang.String com.y.fish.base.api.controller.FileUploadController.handle(org.springframework.web.multipart.MultipartFile) throws java.lang.Exception
2017-11-11 18:27:05.777 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/roles/{id}],methods=[GET]}" onto public com.y.fish.base.api.model.Role com.y.fish.base.api.controller.RolesController.show(java.lang.Long) throws java.lang.Exception
2017-11-11 18:27:05.781 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/roles || /api/roles/],methods=[GET]}" onto public java.util.List com.y.fish.base.api.controller.RolesController.index(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-11-11 18:27:05.782 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/roles/{id}],methods=[PATCH]}" onto public org.springframework.http.ResponseEntity com.y.fish.base.api.controller.RolesController.update(java.lang.Long,com.y.fish.base.api.model.Role) throws java.lang.Exception
2017-11-11 18:27:05.782 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/roles/permissions],methods=[GET]}" onto public java.lang.Object com.y.fish.base.api.controller.RolesController.permissions()
2017-11-11 18:27:05.783 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/roles || /api/roles/],methods=[POST]}" onto public org.springframework.http.ResponseEntity com.y.fish.base.api.controller.RolesController.create(com.y.fish.base.api.model.Role) throws java.lang.Exception
